Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	100	1555371933	-24.888	-17.568	-898.164	-2.682927	1.707317	0.2439024	-301	394	542	0.01189794	0.5233314	0.8520157	-0.007202368
5	100	1555371933	6.588	-37.332	-917.928	-2.682927	2.073171	0.3658537	-302	392	541	0.01099717	0.5229653	0.8522599	-0.006286813
5	100	1555371933	-22.692	-25.62	-912.072	-2.560976	1.707317	0.3658537	-301	392	541	0.01077543	0.5228736	0.8523209	-0.006012146
5	100	1555371933	-35.136	-24.888	-910.608	-2.317073	1.707317	0.3658537	-302	393	541	0.01073941	0.5227821	0.8523819	-0.005340739
5	100	1555371933	-27.816	-2.196	-912.072	-2.439024	1.341463	0.3658537	-302	395	543	0.01215075	0.52266	0.8524429	-0.004455702
5	100	1555371933	3.66	-22.692	-912.804	-2.560976	1.463415	0.2439024	-302	394	540	0.01149278	0.5224769	0.8525651	-0.00430311
5	100	1555371933	-13.908	-26.352	-912.072	-2.560976	1.463415	0.3658537	-302	394	539	0.009859775	0.5225074	0.8525651	-0.004638813
5	100	1555371933	-10.248	-5.124	-900.36	-2.682927	1.585366	0.3658537	-302	394	541	0.01041253	0.522599	0.8525041	-0.004333629
5	100	1555371933	-8.052	-10.248	-900.36	-2.682927	1.707317	0.3658537	-301	393	539	0.01180238	0.5225685	0.852504	-0.004455702
5	100	1555371933	-8.784	-20.496	-916.464	-2.560976	1.585366	0.2439024	-303	393	540	0.01263885	0.5228431	0.8523209	-0.004943999
5	100	1555371933	-27.084	-27.816	-901.824	-2.560976	1.585366	0.4878049	-300	395	538	0.01124638	0.5229652	0.8522599	-0.005829035
5	100	1555371933	-35.136	-16.104	-913.536	-2.560976	1.585366	0.2439024	-301	393	540	0.01133875	0.5229653	0.8522599	-0.005645925
5	100	1555371933	-34.404	-24.888	-912.804	-2.804878	1.585366	0.3658537	-301	393	541	0.01255605	0.5230873	0.8521684	-0.005584888
5	100	1555371933	-19.764	-56.364	-910.608	-2.560976	1.463415	0	-302	394	539	0.01117194	0.5232093	0.8521073	-0.00634785
5	100	1555371933	-38.064	-35.136	-891.576	-2.560976	1.829268	0.1219512	-302	394	541	0.01061099	0.5232704	0.8520768	-0.006378368
5	100	1555371933	-23.424	-17.568	-915	-2.560976	1.707317	0.4878049	-301	393	540	0.01280517	0.523423	0.8519548	-0.006134221
5	100	1555371933	-5.856	-39.528	-964.044	-2.439024	1.463415	0.3658537	-301	393	540	0.01079477	0.5231789	0.8521379	-0.00534074
5	100	1555371933	-30.744	-24.888	-934.764	-3.04878	2.073171	0.1219512	-301	392	540	0.01031476	0.5233314	0.8520463	-0.005920591
5	100	1555371933	-24.888	-11.712	-934.032	-2.439024	1.585366	0.1219512	-301	393	541	0.01172129	0.5234535	0.8519548	-0.005676443
5	100	1555371933	-4.392	-33.672	-931.104	-2.804878	1.463415	0.3658537	-300	392	540	0.01124108	0.5232704	0.8520768	-0.005188147
5	100	1555371933	-3.66	-27.084	-907.68	-2.682927	1.707317	0.1219512	-301	393	541	0.01139119	0.5232704	0.8520768	-0.004852443
5	100	1555371933	5.856	-14.64	-909.876	-2.682927	1.707317	0.2439024	-301	392	540	0.01107818	0.5231789	0.8521379	-0.004730369
5	100	1555371933	-7.32	-28.548	-907.68	-2.560976	1.829268	0.3658537	-301	393	540	0.01124638	0.5233619	0.8520157	-0.005920591
5	100	1555371933	3.66	-30.012	-906.948	-2.682927	1.707317	0.2439024	-302	394	542	0.01065584	0.5231789	0.8521379	-0.005615406
5	100	1555371933	-14.64	-24.888	-931.836	-2.804878	1.95122	0.3658537	-302	393	541	0.01006618	0.5229957	0.8522599	-0.005218665
5	100	1555371933	-3.66	-10.248	-913.536	-2.682927	1.829268	0	-302	393	541	0.009264485	0.5229652	0.8522904	-0.004760887
5	100	1555371933	0	-23.424	-948.672	-2.560976	1.707317	0.3658537	-301	393	541	0.009786964	0.5228126	0.8523819	-0.004028443
5	100	1555371933	-30.744	-35.136	-934.764	-2.560976	1.707317	0.6097561	-302	395	540	0.01226548	0.5231483	0.8521378	-0.005157628
5	100	1555371933	3.66	-5.856	-939.156	-2.439024	1.95122	0.3658537	-301	393	540	0.01038674	0.5229957	0.8522599	-0.004547258
5	100	1555371933	-18.3	-47.58	-936.228	-2.682927	1.707317	0.4878049	-302	393	538	0.01175177	0.5229653	0.8522599	-0.004730369
5	100	1555371933	-9.516	-27.816	-913.536	-2.804878	1.585366	0.3658537	-301	394	540	0.01012816	0.5229957	0.8522599	-0.005096591
5	100	1555371933	-10.248	-40.992	-887.916	-2.560976	1.829268	0.2439024	-301	394	541	0.01146941	0.5228736	0.8523209	-0.004547258
5	100	1555371933	-12.444	-7.32	-916.464	-2.560976	1.341463	0.3658537	-301	395	541	0.01000679	0.5229042	0.8523209	-0.004486221
5	100	1555371933	-2.928	-16.104	-915.732	-2.317073	1.219512	0.2439024	-302	394	539	0.01039248	0.5227516	0.8524125	-0.003967406
5	100	1555371933	-2.196	-24.156	-925.248	-2.804878	1.585366	0.2439024	-302	393	538	0.0105885	0.5230873	0.8521989	-0.004974518
5	100	1555371933	-10.248	-46.116	-936.228	-2.560976	1.585366	0.2439024	-302	394	541	0.01140427	0.5232093	0.8521073	-0.005920591
5	100	1555371933	2.196	-22.692	-906.216	-2.439024	1.463415	0.3658537	-301	393	541	0.01068377	0.5229347	0.8522904	-0.00512711
5	100	1555371933	-6.588	-39.528	-927.444	-2.682927	1.829268	0.3658537	-301	393	541	0.01146682	0.5232093	0.8521073	-0.005798517
5	100	1555371933	-10.248	-29.28	-925.248	-2.439024	1.463415	0.3658537	-303	392	542	0.01103505	0.5232704	0.8520768	-0.005615406
5	100	1555371933	-17.568	-27.084	-916.464	-2.682927	1.95122	0.3658537	-302	392	539	0.01266946	0.5233314	0.8520157	-0.00573748
5	100	1555371933	1.464	-13.908	-911.34	-2.682927	1.585366	0.4878049	-302	392	540	0.01121188	0.5230263	0.8522294	-0.004791406
5	100	1555371933	6.588	-19.032	-944.28	-2.804878	1.707317	0.3658537	-301	395	542	0.01047247	0.5227516	0.8524125	-0.003753777
5	100	1555371933	-21.96	-14.64	-910.608	-2.439024	1.829268	0.2439024	-302	395	539	0.01263413	0.5227516	0.8523819	-0.004028443
5	100	1555371933	-21.228	0	-919.392	-2.439024	1.829268	0.3658537	-302	394	540	0.01029452	0.5227516	0.8524125	-0.004211554
5	100	1555371933	-26.352	-20.496	-886.452	-2.439024	1.585366	0.1219512	-302	393	539	0.01104854	0.5228736	0.8523209	-0.005493332
5	100	1555371933	-23.424	-43.188	-905.484	-2.682927	1.707317	0.2439024	-301	394	541	0.01298773	0.5231178	0.8521378	-0.00634785
5	100	1555371933	-23.424	-39.528	-904.752	-2.804878	1.585366	0.3658537	-302	394	539	0.01053772	0.5230263	0.8522294	-0.006134221
5	100	1555371933	-19.032	-29.28	-933.3	-2.560976	1.95122	0.2439024	-301	393	540	0.01199275	0.5229042	0.8522904	-0.005340739
5	100	1555371933	-11.712	-27.084	-956.724	-2.439024	1.829268	0.3658537	-302	394	541	0.01050089	0.5230262	0.8522294	-0.006195257
5	100	1555371933	-21.228	-4.392	-931.104	-2.317073	1.829268	0.3658537	-302	393	542	0.01048384	0.5229347	0.8522904	-0.00552385
5	100	1555371933	-21.96	-10.248	-938.424	-2.560976	1.707317	0.3658537	-301	393	539	0.01098362	0.5227821	0.8523819	-0.004821924
5	100	1555371933	6.588	-27.084	-910.608	-2.926829	1.95122	0.2439024	-301	394	541	0.01056878	0.5226905	0.852443	-0.004882962
5	100	1555371933	-8.784	-35.136	-930.372	-2.682927	1.707317	0.3658537	-302	394	541	0.007956138	0.5227821	0.8524125	-0.005340739
5	100	1555371933	-13.176	-8.052	-905.484	-2.560976	1.95122	0.3658537	-300	394	541	0.01101883	0.5230263	0.8522294	-0.005218666
5	100	1555371933	-6.588	-21.96	-926.712	-2.682927	1.707317	0.2439024	-300	393	539	0.008026993	0.5230262	0.8522599	-0.005676443
5	100	1555371933	-6.588	-38.796	-930.372	-2.682927	1.829268	0	-302	392	541	0.009309412	0.5228126	0.8523819	-0.005035554
5	100	1555371933	-13.176	-7.32	-898.896	-2.439024	1.95122	0.3658537	-302	393	539	0.01132033	0.5225379	0.8525345	-0.003295999
5	100	1555371933	-16.104	-17.568	-905.484	-2.560976	1.463415	0.4878049	-302	393	541	0.01065584	0.5223548	0.8526567	-0.002929777
5	100	1555371933	-16.836	8.052	-890.844	-2.439024	1.097561	0.3658537	-301	394	540	0.01009279	0.52266	0.8524735	-0.00369274
5	100	1555371933	-5.124	-21.228	-940.62	-2.439024	1.829268	0.6097561	-302	395	541	0.01003653	0.52266	0.8524735	-0.003845332
5	100	1555371933	-13.176	-39.528	-904.752	-2.682927	1.463415	0.3658537	-301	394	541	0.01120922	0.5227821	0.8523819	-0.004272591
5	100	1555371933	18.3	-32.208	-908.412	-2.682927	1.707317	0.3658537	-301	393	541	0.008111937	0.5226905	0.8524735	-0.004211554
5	100	1555371933	-8.052	-9.516	-908.412	-2.560976	1.585366	0.3658537	-302	395	539	0.008916983	0.5228736	0.8523514	-0.004547258
5	100	1555371933	-15.372	-23.424	-894.504	-2.682927	1.463415	0.2439024	-302	393	539	0.01006025	0.5229042	0.8523209	-0.004364147
5	100	1555371934	15.372	-8.784	-932.568	-2.926829	1.707317	0.4878049	-300	392	541	0.00990802	0.5229042	0.852321	-0.004699851
5	100	1555371934	-21.228	-30.012	-922.32	-2.195122	1.707317	0.1219512	-301	394	540	0.01112917	0.5226905	0.852443	-0.003418073
5	100	1555371934	-2.196	-10.98	-904.752	-2.317073	1.585366	0.6097561	-301	393	539	0.007903523	0.522599	0.8525345	-0.003570666
5	100	1555371934	-14.64	-19.032	-919.392	-2.682927	1.585366	0.1219512	-301	393	541	0.008322295	0.5226905	0.8524735	-0.003784295
5	100	1555371934	-19.032	-10.98	-936.228	-2.439024	1.707317	0.6097561	-302	394	541	0.01010459	0.52266	0.8524734	-0.003662221
5	100	1555371934	-9.516	-30.744	-920.124	-2.439024	1.585366	0.6097561	-301	394	541	0.01105394	0.5229347	0.8522904	-0.004272591
5	100	1555371934	10.98	-19.032	-914.268	-2.439024	1.585366	0.4878049	-302	392	540	0.01136238	0.5227821	0.8523819	-0.003845332
5	100	1555371934	-10.248	-19.764	-919.392	-2.682927	1.95122	0.3658537	-303	394	540	0.01013992	0.5229042	0.852321	-0.004181036
5	100	1555371934	-19.032	-13.908	-890.844	-2.439024	1.95122	0.3658537	-302	393	543	0.01160888	0.5231178	0.8521684	-0.004699851
5	100	1555371934	-15.372	-26.352	-893.04	-2.439024	1.585366	0.4878049	-301	394	541	0.0108251	0.5231788	0.8521378	-0.005279702
5	100	1555371934	-10.98	-5.856	-905.484	-2.439024	1.707317	0.3658537	-300	393	543	0.01040108	0.5229957	0.8522599	-0.004516739
5	100	1555371934	-11.712	-10.248	-916.464	-2.560976	1.829268	0.2439024	-301	394	539	0.01117727	0.5229347	0.8522904	-0.003936888
5	100	1555371934	-19.032	-19.764	-916.464	-2.682927	1.463415	0.1219512	-302	391	539	0.009540246	0.5228126	0.8523819	-0.004577776
5	100	1555371934	-17.568	-21.228	-914.268	-2.560976	1.707317	0.4878049	-301	394	540	0.01127549	0.5227821	0.8523819	-0.00408948
5	100	1555371934	-15.372	-13.908	-926.712	-2.560976	1.585366	0.3658537	-302	393	539	0.01013992	0.5229042	0.852321	-0.004181036
5	100	1555371934	-11.712	-20.496	-945.744	-2.682927	1.829268	0.2439024	-301	393	541	0.01192546	0.5229652	0.8522599	-0.004272591
5	100	1555371934	-8.784	-34.404	-904.02	-2.682927	1.95122	0.1219512	-301	393	541	0.0127047	0.5232399	0.8520768	-0.004882962
5	100	1555371934	-19.032	-39.528	-907.68	-2.682927	1.707317	0.3658537	-301	393	539	0.0111372	0.5232094	0.8521073	-0.006408887
5	100	1555371934	-6.588	-17.568	-920.856	-2.804878	1.707317	0.1219512	-301	392	540	0.01012816	0.5229957	0.8522599	-0.005096591
5	100	1555371934	-27.084	-21.228	-893.04	-2.560976	1.829268	0.2439024	-301	393	540	0.01018976	0.5233314	0.8520463	-0.00613422
5	100	1555371934	-23.424	-24.888	-907.68	-2.439024	1.707317	0.3658537	-303	393	540	0.01061661	0.523423	0.8519852	-0.006073183
5	100	1555371934	-5.124	-32.94	-917.928	-2.439024	1.829268	0.3658537	-300	393	542	0.01060256	0.5230873	0.8521988	-0.004943999
5	100	1555371934	-5.124	-27.816	-904.02	-2.560976	1.585366	0.4878049	-302	394	542	0.01149796	0.5232093	0.8521073	-0.00573748
5	100	1555371934	-13.176	-2.196	-927.444	-2.682927	1.707317	0.4878049	-300	393	541	0.01156	0.5231178	0.8521683	-0.004821924
5	100	1555371934	-23.424	-17.568	-958.92	-2.682927	1.707317	0.2439024	-300	391	542	0.01101071	0.5231788	0.8521378	-0.004882962
5	100	1555371934	-27.816	-23.424	-922.32	-2.560976	1.95122	0.4878049	-301	393	542	0.01044967	0.5233314	0.8520463	-0.005676443
5	100	1555371934	-11.712	0.732	-901.824	-2.926829	1.707317	0.4878049	-302	392	539	0.01062503	0.5233314	0.8520463	-0.005340739
5	100	1555371934	-13.176	-20.496	-913.536	-2.560976	1.463415	0.3658537	-301	392	542	0.009950041	0.5231483	0.8521683	-0.005096591
5	100	1555371934	-7.32	-16.104	-907.68	-2.317073	1.829268	0.2439024	-302	393	541	0.01013992	0.5229042	0.852321	-0.004181036
5	100	1555371934	-8.784	-25.62	-887.184	-2.682927	1.95122	0.3658537	-302	394	540	0.009965005	0.5229042	0.8523209	-0.004577776
5	100	1555371934	15.372	-27.816	-903.288	-2.804878	1.707317	0.3658537	-301	394	541	0.01140688	0.5226296	0.8524736	-0.004150518
5	100	1555371934	-2.196	-17.568	-915	-2.804878	1.829268	0.4878049	-301	392	542	0.01053772	0.5223548	0.8526567	-0.003326518
5	100	1555371934	-9.516	-20.496	-910.608	-2.439024	1.585366	0.3658537	-301	394	540	0.008404255	0.5225379	0.8525651	-0.004028443
5	100	1555371934	-24.888	-27.816	-948.672	-2.682927	1.585366	0.4878049	-302	394	540	0.01074219	0.5230262	0.8522294	-0.005767998
5	100	1555371934	-3.66	-16.836	-915	-2.804878	1.463415	0.2439024	-301	393	541	0.01051507	0.5229347	0.8522904	-0.005462813
5	100	1555371934	-13.176	-19.764	-931.104	-2.439024	1.463415	0.3658537	-301	393	540	0.009953036	0.5229957	0.8522599	-0.005432295
5	100	1555371934	1.464	-26.352	-948.672	-2.560976	1.585366	0.4878049	-302	394	539	0.008530959	0.5227821	0.8524125	-0.004364147
5	100	1555371934	-13.908	-18.3	-898.164	-2.439024	1.585366	0.3658537	-302	394	541	0.01295557	0.5231788	0.8521073	-0.005401776
5	100	1555371934	-9.516	-4.392	-897.432	-2.682927	1.829268	0.2439024	-302	393	540	0.01174415	0.5228736	0.8523209	-0.003784295
5	100	1555371934	-16.104	-8.784	-910.608	-2.439024	1.585366	0.1219512	-301	393	540	0.01211636	0.5229653	0.8522599	-0.00369274
5	100	1555371934	-13.176	-27.816	-878.4	-2.560976	1.585366	0.2439024	-301	392	545	0.01173654	0.5227821	0.8523819	-0.002471999
5	100	1555371934	-23.424	-4.392	-893.772	-2.682927	1.585366	0.2439024	-300	393	541	0.01273984	0.5229041	0.8522903	-0.003173925
5	100	1555371934	-25.62	-10.98	-907.68	-2.560976	1.585366	0.3658537	-300	393	536	0.01239119	0.5233009	0.8520463	-0.004455702
5	100	1555371934	-24.156	-29.28	-915	-2.560976	1.463415	0.2439024	-300	394	540	0.01332077	0.523423	0.8519548	-0.00491348
5	100	1555371934	-29.28	-3.66	-928.908	-2.439024	1.707317	0.1219512	-302	395	538	0.01193296	0.5234535	0.8519548	-0.005218666
5	100	1555371934	-29.28	-27.816	-930.372	-2.682927	1.585366	0.2439024	-302	394	540	0.01169074	0.5236977	0.8518022	-0.006103702
5	100	1555371934	0.732	-24.888	-876.936	-2.439024	1.707317	0.3658537	-303	394	540	0.01268122	0.523484	0.8519242	-0.005371258
5	100	1555371934	-2.196	-21.228	-901.824	-2.560976	1.829268	0.4878049	-302	393	540	0.01147461	0.5233619	0.8520157	-0.005462813
5	100	1555371934	2.196	0	-921.588	-2.682927	2.073171	0.1219512	-302	392	541	0.01225819	0.5230567	0.8521988	-0.00430311
5	100	1555371934	-9.516	-19.032	-909.144	-2.560976	1.829268	0.2439024	-301	393	540	0.01145381	0.5230263	0.8522294	-0.004181036
5	100	1555371934	-3.66	-40.992	-894.504	-2.560976	1.829268	0.3658537	-301	394	541	0.01079201	0.5230873	0.8521988	-0.004516739
5	100	1555371934	-17.568	-10.248	-910.608	-2.682927	1.463415	0.2439024	-301	393	540	0.01023063	0.5232399	0.8521073	-0.005340739
5	100	1555371934	-19.032	-45.384	-904.02	-2.560976	1.707317	0.4878049	-301	393	539	0.01070328	0.5231788	0.8521378	-0.00552385
5	100	1555371934	7.32	-42.456	-939.888	-2.439024	1.585366	0.4878049	-302	393	542	0.01029452	0.5230873	0.8521988	-0.005554369
5	100	1555371934	-24.888	-28.548	-923.052	-2.560976	1.707317	0.3658537	-302	393	540	0.01130717	0.5232094	0.8521073	-0.006103702
5	100	1555371934	-14.64	-13.176	-894.504	-2.682927	1.707317	0.1219512	-301	394	543	0.01158061	0.5230567	0.8521988	-0.005890072
5	100	1555371934	-18.3	-15.372	-909.876	-2.317073	1.829268	0.1219512	-302	394	530	0.01082234	0.5230263	0.8522294	-0.005615406
5	100	1555371934	-5.124	-19.032	-932.568	-2.560976	2.073171	0.1219512	-301	394	541	0.009725871	0.5229957	0.8522599	-0.005829035
5	100	1555371934	-19.032	-7.32	-907.68	-2.317073	1.707317	0.4878049	-300	394	542	0.01080581	0.5232704	0.8520768	-0.006042665
5	100	1555371934	-4.392	-32.94	-939.888	-2.560976	1.707317	0.3658537	-302	393	542	0.01027133	0.5236671	0.8518326	-0.00695822
5	100	1555371934	-17.568	-23.424	-923.784	-2.682927	1.707317	0.3658537	-301	395	540	0.01270001	0.5235755	0.8518631	-0.006042665
5	100	1555371934	-35.136	-30.012	-916.464	-2.560976	1.829268	0.4878049	-300	392	541	0.01236711	0.5237281	0.8517716	-0.006408887
5	100	1555371934	0	-5.856	-907.68	-2.439024	1.829268	0	-301	393	540	0.01135188	0.5232704	0.8520768	-0.004943999
5	100	1555371934	-28.548	-28.548	-930.372	-2.560976	1.829268	0.7317073	-303	394	541	0.011446	0.5233619	0.8520157	-0.00552385
5	100	1555371934	-2.196	-30.744	-915.732	-2.804878	1.707317	0.3658537	-302	392	538	0.01108893	0.5230263	0.8522294	-0.005066073
5	100	1555371934	16.104	-27.816	-927.444	-2.682927	1.463415	0.3658537	-301	393	541	0.0103292	0.5230873	0.8521988	-0.005493332
5	100	1555371934	-30.744	-30.744	-925.98	-2.682927	1.707317	0.4878049	-301	393	540	0.01041825	0.5234229	0.8519851	-0.006408886
5	100	1555371934	5.124	-27.816	-899.628	-2.439024	1.95122	0.1219512	-303	393	539	0.009832534	0.5232399	0.8521073	-0.006042665
5	100	1555371934	-4.392	-38.796	-927.444	-2.560976	1.707317	0.3658537	-302	393	540	0.008425505	0.5228736	0.8523514	-0.005401776
5	100	1555371934	-10.98	-9.516	-903.288	-2.439024	1.585366	0.2439024	-302	393	542	0.01008097	0.5227516	0.8524125	-0.004699851
5	100	1555371934	-4.392	-28.548	-890.112	-2.560976	1.463415	0.1219512	-301	395	535	0.01036089	0.5228432	0.8523515	-0.004974518
5	100	1555371934	-30.744	-11.712	-922.32	-2.682927	1.707317	0.2439024	-302	394	542	0.009902002	0.5229957	0.8522599	-0.00552385
5	100	1555371934	-38.064	-22.692	-901.824	-2.317073	1.585366	0.4878049	-301	395	541	0.01082234	0.5230263	0.8522294	-0.005615406
5	100	1555371934	-19.032	-23.424	-919.392	-2.560976	1.829268	0.4878049	-301	394	541	0.01140427	0.5232093	0.8521073	-0.005920591
5	100	1555371934	-23.424	-17.568	-923.052	-2.682927	1.707317	0.4878049	-300	394	541	0.01065584	0.5231789	0.8521379	-0.005615406
5	100	1555371934	-26.352	-17.568	-909.144	-2.804878	1.829268	0.4878049	-301	393	541	0.01187036	0.523545	0.8518937	-0.006073183
5	100	1555371934	-7.32	-21.96	-939.888	-2.560976	1.829268	0.3658537	-301	392	541	0.01213357	0.5233924	0.8519852	-0.005859554
5	100	1555371934	-17.568	-30.744	-933.3	-2.804878	1.707317	0.1219512	-302	394	542	0.01000381	0.5234841	0.8519548	-0.006134221
5	100	1555371934	-11.712	-37.332	-903.288	-2.682927	1.829268	0.4878049	-300	394	541	0.01238397	0.5233924	0.8519851	-0.00531022
5	100	1555371934	-23.424	-11.712	-905.484	-2.560976	1.585366	0.6097561	-302	393	540	0.01152127	0.5234535	0.8519548	-0.006073184
5	100	1555371934	0.732	-8.784	-931.836	-2.804878	1.829268	0.3658537	-302	394	540	0.01050089	0.5232399	0.8521073	-0.004791406
5	100	1555371934	-36.6	-24.888	-909.876	-2.682927	1.829268	0.6097561	-302	394	541	0.009108769	0.5233619	0.8520463	-0.005157628
5	100	1555371934	0	-19.032	-895.236	-2.560976	1.585366	0.1219512	-300	395	541	0.01219237	0.5236366	0.8518326	-0.006103702
5	100	1555371934	-17.568	-33.672	-912.072	-2.439024	1.707317	0.3658537	-301	394	542	0.01190545	0.5237892	0.8517411	-0.00634785
5	100	1555371934	2.928	-36.6	-891.576	-2.682927	1.707317	0.1219512	-302	394	540	0.01199275	0.523545	0.8518937	-0.005829035
5	100	1555371934	-2.928	-5.856	-929.64	-2.439024	1.585366	0.2439024	-300	392	541	0.01033497	0.523484	0.8519547	-0.005554369
5	100	1555371934	-15.372	-14.64	-871.812	-2.560976	1.829268	0.1219512	-301	393	539	0.008411344	0.5232704	0.8521073	-0.00552385
5	100	1555371934	-2.928	-14.64	-912.072	-2.560976	1.95122	0.1219512	-302	394	541	0.01033208	0.5231483	0.8521683	-0.004272591
5	100	1555371934	-30.012	-30.744	-944.28	-2.804878	1.829268	0.4878049	-301	392	541	0.01119858	0.5232704	0.8520768	-0.005279702
5	100	1555371934	-11.712	-23.424	-916.464	-2.560976	1.585366	0.2439024	-302	394	540	0.01025391	0.5235755	0.8518937	-0.006378368
5	100	1555371934	15.372	-23.424	-915	-2.560976	1.95122	0.3658537	-301	393	541	0.01125962	0.5236977	0.8518022	-0.006866665
5	100	1555371934	0	-19.032	-898.164	-2.682927	1.829268	0.3658537	-302	395	542	0.01052923	0.5236671	0.8518326	-0.00656148
5	100	1555371934	-21.96	-11.712	-921.588	-2.560976	1.585366	0.7317073	-302	394	541	0.009446066	0.523545	0.8519242	-0.006042665
5	100	1555371934	-3.66	-14.64	-905.484	-2.926829	1.707317	0.2439024	-301	393	541	0.01189794	0.5232094	0.8521073	-0.004852443
5	100	1555371934	4.392	-14.64	-901.824	-2.439024	1.707317	0.4878049	-301	392	542	0.009540247	0.5229653	0.8522905	-0.004181036
5	100	1555371934	-19.032	-31.476	-925.248	-2.682927	1.707317	0.4878049	-302	392	541	0.01137025	0.5233619	0.8520157	-0.005676443
5	100	1555371934	-17.568	-26.352	-916.464	-2.682927	2.073171	0.7317073	-301	393	541	0.01092921	0.5229347	0.8522904	-0.004577776
5	100	1555371934	-27.084	-21.96	-909.144	-2.682927	1.707317	0.6097561	-302	395	540	0.01099988	0.5226905	0.852443	-0.003814814
5	100	1555371935	-13.176	-24.888	-903.288	-2.682927	1.463415	0.3658537	-301	394	541	0.009533996	0.5225685	0.8525345	-0.004028443
5	100	1555371935	-7.32	-18.3	-899.628	-2.560976	1.707317	0.4878049	-301	393	540	0.008026993	0.5224463	0.8526261	-0.003753777
5	100	1555371935	-5.856	-5.856	-945.744	-2.439024	1.707317	0.4878049	-301	392	539	0.009633506	0.5225685	0.8525345	-0.003784295
5	100	1555371935	5.124	-17.568	-947.94	-2.560976	1.585366	0.2439024	-302	393	541	0.01058569	0.5223548	0.8526567	-0.003173925
5	100	1555371935	-24.888	-5.124	-919.392	-2.560976	1.585366	0.4878049	-300	394	540	0.009427116	0.5224769	0.8525956	-0.003112888
5	100	1555371935	-7.32	-18.3	-895.236	-2.804878	2.073171	0.3658537	-301	392	542	0.0115135	0.5226295	0.8524735	-0.003845332
5	100	1555371935	5.856	-21.96	-926.712	-2.560976	1.585366	0.6097561	-301	393	542	0.008853254	0.5226295	0.852504	-0.004119999
5	100	1555371935	5.124	-26.352	-868.884	-2.439024	1.707317	0.6097561	-302	393	540	0.009713607	0.5225685	0.8525345	-0.003570666
5	100	1555371935	2.928	-24.156	-898.164	-2.560976	1.829268	0.3658537	-301	392	538	0.009480707	0.5225685	0.8525345	-0.004150517
5	100	1555371935	-22.692	-24.888	-924.516	-2.439024	1.585366	0.3658537	-301	392	540	0.01036089	0.522599	0.8525041	-0.004455703
5	100	1555371935	-23.424	-24.888	-936.96	-2.682927	1.829268	0.3658537	-301	393	541	0.01050089	0.5228431	0.8523514	-0.004669332
5	100	1555371935	0.732	-14.64	-898.896	-2.560976	1.463415	0.4878049	-301	393	539	0.009786964	0.5228126	0.8523819	-0.004028443
5	100	1555371935	-10.98	-17.568	-908.412	-2.560976	1.585366	0	-302	394	542	0.01126491	0.5227821	0.8523819	-0.004119999
5	100	1555371935	-8.052	-22.692	-923.784	-2.439024	1.585366	0.1219512	-303	392	544	0.01070606	0.5228432	0.8523515	-0.004181036
5	100	1555371935	-19.032	-21.96	-925.248	-2.560976	1.585366	0.3658537	-302	394	542	0.01086906	0.5231788	0.8521378	-0.005188147
5	100	1555371935	-10.248	-31.476	-909.144	-2.195122	1.707317	0.3658537	-302	393	542	0.01022772	0.5230873	0.8521989	-0.005676443
5	100	1555371935	-7.32	-30.012	-934.032	-2.804878	1.707317	0.4878049	-301	395	540	0.01115057	0.5231178	0.8521683	-0.005706961
5	100	1555371935	-17.568	-35.136	-898.896	-2.804878	1.829268	0.1219512	-302	392	540	0.00999785	0.5230873	0.8521989	-0.006073184
5	100	1555371935	15.372	-9.516	-907.68	-2.682927	1.585366	0.3658537	-301	394	541	0.01095645	0.5227821	0.8523819	-0.004882962
5	100	1555371935	-19.032	-20.496	-917.928	-2.560976	1.585366	0.4878049	-302	392	539	0.01005433	0.5227516	0.8524125	-0.004760887
5	100	1555371935	-34.404	-16.104	-932.568	-2.439024	1.95122	0.2439024	-301	392	540	0.01153419	0.5230567	0.8521988	-0.005981628
5	100	1555371935	-9.516	-18.3	-916.464	-2.560976	1.463415	0.4878049	-301	393	540	0.01203492	0.5229042	0.8522904	-0.005249184
5	100	1555371935	2.928	-20.496	-944.28	-2.682927	1.707317	0.2439024	-304	394	540	0.01126227	0.5227211	0.8524125	-0.005371258
5	100	1555371935	-64.416	0.732	-903.288	-2.560976	1.585366	0.1219512	-300	391	542	0.01198032	0.5229042	0.8522904	-0.005371258
5	100	1555371935	-19.032	-24.888	-913.536	-2.439024	1.585366	0.3658537	-303	393	540	0.01094012	0.5228736	0.8523209	-0.005706961
5	100	1555371935	-5.124	-23.424	-921.588	-2.317073	1.95122	0.4878049	-302	393	541	0.01016634	0.5223548	0.8526567	-0.004333628
5	100	1555371935	-7.32	-19.032	-910.608	-2.560976	1.341463	0.4878049	-302	393	541	0.01078925	0.5222937	0.8526871	-0.004181035
5	100	1555371935	2.196	-13.176	-898.164	-2.560976	1.95122	0.2439024	-303	394	539	0.00930621	0.5219275	0.8529313	-0.003631703
5	100	1555371935	-28.548	-13.176	-907.68	-2.439024	1.585366	0.6097561	-301	393	540	0.01025972	0.5219581	0.8529008	-0.003845332
5	100	1555371935	-14.64	-19.032	-939.888	-2.560976	1.585366	0.4878049	-302	394	540	0.009841623	0.5220191	0.8528703	-0.003387555
